order_item_id,order_id,product_id,quantity,unit_price,subtotal
2482,811,93,2,56.76,113.52
2483,811,43,3,207.38,622.14
2484,811,56,4,275.57,1102.28
2485,812,29,5,496.75,2483.75
2486,812,14,5,47.19,235.95
2487,812,54,5,50.59,252.95
2488,812,22,2,348.19,696.38
2489,812,85,1,177.7,177.7
2490,813,28,4,152.7,610.8
2491,814,50,4,407.85,1631.4
2492,814,29,2,496.75,993.5
2493,814,1,4,452.28,1809.12
2494,814,9,4,184.21,736.84
2495,814,67,1,197.88,197.88
2496,815,52,5,39.56,197.8
2497,815,99,2,97.9,195.8
2498,815,64,3,400.05,1200.15
2499,815,69,1,369.96,369.96
2500,816,25,5,480.89,2404.45
2501,816,58,5,348.79,1743.95
2502,816,35,5,136.3,681.5
2503,816,92,4,110.31,441.24
2504,816,92,4,110.31,441.24
2505,817,51,1,149.61,149.61
2506,817,90,4,332.5,1330
2507,817,26,1,333.48,333.48
2508,817,87,2,494.48,988.96
2509,817,63,1,19.62,19.62
2510,818,69,5,369.96,1849.8
2511,818,14,1,47.19,47.19
2512,818,32,3,323.42,970.26
2513,818,2,4,274.25,1097
2514,819,9,2,184.21,368.42
2515,819,40,3,144.93,434.79
2516,819,56,4,275.57,1102.28
2517,819,5,4,85.69,342.76
2518,820,67,1,197.88,197.88
2519,821,92,2,110.31,220.62
2520,821,31,5,253.97,1269.85
2521,821,13,1,426.01,426.01
2522,821,3,4,472.52,1890.08
2523,821,54,2,50.59,101.18
2524,822,16,3,428.53,1285.59
2525,822,88,2,470.48,940.96
2526,822,95,3,234.86,704.58
2527,822,26,4,333.48,1333.92
2528,823,69,3,369.96,1109.88
2529,823,42,4,429.54,1718.16
2530,823,76,3,354.4,1063.2
2531,824,11,3,250.48,751.44
2532,825,58,2,348.79,697.58
2533,826,67,3,197.88,593.64
2534,826,3,1,472.52,472.52
2535,826,15,3,469.04,1407.12
2536,826,9,1,184.21,184.21
2537,826,31,1,253.97,253.97
2538,827,18,3,235.91,707.73
2539,827,28,1,152.7,152.7
2540,827,23,1,285.15,285.15
2541,827,83,2,404.3,808.6
2542,827,44,2,221.81,443.62
2543,828,67,5,197.88,989.4
2544,828,29,2,496.75,993.5
2545,829,34,4,407.66,1630.64
2546,829,72,5,395.07,1975.35
2547,829,27,1,467.13,467.13
2548,829,72,2,395.07,790.14
2549,830,63,3,19.62,58.86
2550,830,93,1,56.76,56.76
2551,830,53,5,413.84,2069.2
2552,830,41,4,224.23,896.92
2553,830,45,5,232.61,1163.05
2554,831,17,3,325.06,975.18
2555,831,6,5,201.11,1005.55
2556,831,92,1,110.31,110.31
2557,832,2,3,274.25,822.75
2558,832,23,4,285.15,1140.6
2559,833,73,3,90.53,271.59
2560,834,41,3,224.23,672.69
2561,834,35,1,136.3,136.3
2562,834,20,1,470.09,470.09
2563,834,56,5,275.57,1377.85
2564,835,38,5,127.93,639.65
2565,835,82,3,397.53,1192.59
2566,835,50,1,407.85,407.85
2567,836,16,3,428.53,1285.59
2568,836,66,5,51.08,255.4
2569,836,39,1,467.73,467.73
2570,836,84,4,200.53,802.12
2571,836,29,5,496.75,2483.75
2572,837,44,4,221.81,887.24
2573,837,96,3,384.16,1152.48
2574,838,14,3,47.19,141.57
2575,838,7,5,46.82,234.1
2576,838,91,2,289.06,578.12
2577,839,40,3,144.93,434.79
2578,840,77,5,408.28,2041.4
2579,840,67,2,197.88,395.76
2580,840,69,5,369.96,1849.8
2581,840,72,4,395.07,1580.28
2582,840,62,2,137.26,274.52
2583,841,64,4,400.05,1600.2
2584,841,24,2,321.84,643.68
2585,841,82,3,397.53,1192.59
2586,841,89,2,128.53,257.06
2587,842,74,5,267.52,1337.6
2588,842,60,1,385.71,385.71
2589,842,16,1,428.53,428.53
2590,842,93,5,56.76,283.8
2591,843,88,4,470.48,1881.92
2592,843,58,3,348.79,1046.37
2593,843,42,4,429.54,1718.16
2594,843,83,5,404.3,2021.5
2595,844,86,3,335.75,1007.25
2596,845,44,4,221.81,887.24
2597,845,35,3,136.3,408.9
2598,845,2,3,274.25,822.75
2599,846,72,3,395.07,1185.21
2600,846,76,3,354.4,1063.2
2601,846,94,2,181.57,363.14
2602,846,18,2,235.91,471.82
2603,846,54,4,50.59,202.36
2604,847,91,3,289.06,867.18
2605,847,97,2,191.58,383.16
2606,847,36,3,419.92,1259.76
2607,848,63,5,19.62,98.1
2608,848,91,2,289.06,578.12
2609,848,24,5,321.84,1609.2
2610,848,35,5,136.3,681.5
2611,849,52,5,39.56,197.8
2612,849,74,5,267.52,1337.6
2613,850,61,3,185.62,556.86
2614,850,55,1,357.94,357.94
2615,850,75,1,462.56,462.56
2616,851,87,1,494.48,494.48
2617,851,25,2,480.89,961.78
2618,852,62,3,137.26,411.78
2619,852,88,3,470.48,1411.44
2620,852,23,2,285.15,570.3
2621,852,13,4,426.01,1704.04
2622,852,69,1,369.96,369.96
2623,853,88,1,470.48,470.48
2624,854,51,4,149.61,598.44
2625,854,82,1,397.53,397.53
2626,854,95,1,234.86,234.86
2627,854,32,4,323.42,1293.68
2628,854,78,3,252.64,757.92
2629,855,40,5,144.93,724.65
2630,855,65,5,472.45,2362.25
2631,855,64,4,400.05,1600.2
2632,855,8,1,343.91,343.91
2633,855,1,1,452.28,452.28
2634,856,68,4,307.1,1228.4
2635,856,50,1,407.85,407.85
2636,856,71,5,58.87,294.35
2637,856,11,3,250.48,751.44
2638,857,63,4,19.62,78.48
2639,857,82,3,397.53,1192.59
2640,858,11,4,250.48,1001.92
2641,858,8,4,343.91,1375.64
2642,858,41,4,224.23,896.92
2643,858,24,3,321.84,965.52
2644,859,55,1,357.94,357.94
2645,859,45,5,232.61,1163.05
2646,859,65,5,472.45,2362.25
2647,860,45,2,232.61,465.22
2648,860,27,2,467.13,934.26
2649,861,65,2,472.45,944.9
2650,862,27,5,467.13,2335.65
2651,862,4,3,72.38,217.14
2652,862,97,1,191.58,191.58
2653,862,97,5,191.58,957.9
2654,863,18,4,235.91,943.64
2655,863,21,1,216.76,216.76
2656,863,17,2,325.06,650.12
2657,864,96,5,384.16,1920.8
2658,865,84,1,200.53,200.53
2659,866,97,3,191.58,574.74
2660,866,72,3,395.07,1185.21
2661,866,3,5,472.52,2362.6
2662,866,49,1,61.73,61.73
2663,867,17,5,325.06,1625.3
2664,867,89,3,128.53,385.59
2665,867,84,3,200.53,601.59
2666,867,73,3,90.53,271.59
2667,868,12,3,56.22,168.66
2668,868,59,1,180.55,180.55
2669,868,68,4,307.1,1228.4
2670,868,93,5,56.76,283.8
2671,868,39,5,467.73,2338.65
2672,869,72,1,395.07,395.07
2673,869,36,3,419.92,1259.76
2674,870,1,2,452.28,904.56
2675,870,72,3,395.07,1185.21
2676,871,3,2,472.52,945.04
2677,871,97,3,191.58,574.74
2678,871,68,5,307.1,1535.5
2679,871,77,5,408.28,2041.4
2680,872,47,4,136.25,545
2681,873,52,5,39.56,197.8
2682,874,66,2,51.08,102.16
2683,874,64,1,400.05,400.05
2684,874,76,1,354.4,354.4
2685,875,46,1,316.74,316.74
2686,875,39,2,467.73,935.46
2687,875,79,1,49.31,49.31
2688,875,10,1,105.58,105.58
2689,875,32,4,323.42,1293.68
2690,876,81,3,412.16,1236.48
2691,876,89,1,128.53,128.53
2692,876,26,1,333.48,333.48
2693,876,2,4,274.25,1097
2694,877,5,1,85.69,85.69
2695,877,8,5,343.91,1719.55
2696,877,80,5,395.49,1977.45
2697,878,69,3,369.96,1109.88
2698,879,54,2,50.59,101.18
2699,879,9,2,184.21,368.42
2700,879,77,2,408.28,816.56
2701,880,65,5,472.45,2362.25
2702,881,69,1,369.96,369.96
2703,882,47,5,136.25,681.25
2704,882,53,1,413.84,413.84
2705,882,96,2,384.16,768.32
2706,882,65,3,472.45,1417.35
2707,882,26,2,333.48,666.96
2708,883,78,1,252.64,252.64
2709,883,24,5,321.84,1609.2
2710,883,92,4,110.31,441.24
2711,884,34,2,407.66,815.32
2712,884,84,1,200.53,200.53
2713,884,21,4,216.76,867.04
2714,885,9,2,184.21,368.42
2715,885,28,3,152.7,458.1
2716,885,5,3,85.69,257.07
2717,885,79,5,49.31,246.55
2718,886,19,4,389.66,1558.64
2719,887,39,1,467.73,467.73
2720,887,74,4,267.52,1070.08
2721,887,16,3,428.53,1285.59
2722,887,8,3,343.91,1031.73
2723,887,79,5,49.31,246.55
2724,888,61,3,185.62,556.86
2725,888,84,4,200.53,802.12
2726,889,32,2,323.42,646.84
2727,889,97,4,191.58,766.32
2728,889,73,5,90.53,452.65
2729,889,20,1,470.09,470.09
2730,889,77,5,408.28,2041.4
2731,890,18,1,235.91,235.91
2732,890,84,1,200.53,200.53
2733,890,65,2,472.45,944.9
2734,891,90,3,332.5,997.5
2735,891,17,3,325.06,975.18
2736,892,35,5,136.3,681.5
2737,893,19,1,389.66,389.66
2738,893,25,4,480.89,1923.56
2739,894,40,5,144.93,724.65
2740,894,5,4,85.69,342.76
2741,894,17,1,325.06,325.06
2742,894,20,2,470.09,940.18
2743,894,78,3,252.64,757.92
2744,895,89,2,128.53,257.06
2745,895,8,3,343.91,1031.73
2746,895,20,2,470.09,940.18
2747,896,70,4,157.29,629.16
2748,896,70,4,157.29,629.16
2749,896,37,4,175.59,702.36
2750,896,53,2,413.84,827.68
2751,896,34,4,407.66,1630.64
2752,897,26,2,333.48,666.96
2753,897,44,3,221.81,665.43
2754,897,95,1,234.86,234.86
2755,898,51,1,149.61,149.61
2756,898,6,4,201.11,804.44
2757,898,81,1,412.16,412.16
2758,898,42,2,429.54,859.08
2759,899,87,4,494.48,1977.92
2760,900,85,3,177.7,533.1
2761,900,4,3,72.38,217.14
2762,900,41,4,224.23,896.92
2763,900,4,3,72.38,217.14
2764,900,98,1,365.31,365.31
2765,901,34,2,407.66,815.32
2766,901,81,3,412.16,1236.48
2767,902,33,5,114.95,574.75
2768,902,91,2,289.06,578.12
2769,902,60,4,385.71,1542.84
2770,902,32,4,323.42,1293.68
2771,902,89,5,128.53,642.65
2772,903,53,4,413.84,1655.36
2773,903,44,5,221.81,1109.05
2774,903,14,2,47.19,94.38
2775,903,84,1,200.53,200.53
2776,903,85,1,177.7,177.7
2777,904,58,1,348.79,348.79
2778,904,32,5,323.42,1617.1
2779,904,83,1,404.3,404.3
2780,904,50,4,407.85,1631.4
2781,905,66,5,51.08,255.4
2782,905,52,5,39.56,197.8
2783,905,61,2,185.62,371.24
2784,905,55,1,357.94,357.94
2785,906,25,4,480.89,1923.56
2786,906,76,3,354.4,1063.2
2787,907,23,2,285.15,570.3
2788,907,34,3,407.66,1222.98
2789,907,14,4,47.19,188.76
2790,907,70,4,157.29,629.16
2791,907,48,1,66.85,66.85
2792,908,64,5,400.05,2000.25
2793,908,74,4,267.52,1070.08
2794,909,20,2,470.09,940.18
2795,909,73,5,90.53,452.65
2796,909,89,1,128.53,128.53
2797,909,29,2,496.75,993.5
2798,909,41,5,224.23,1121.15
2799,910,65,4,472.45,1889.8
2800,910,17,1,325.06,325.06
2801,911,16,3,428.53,1285.59
2802,912,56,1,275.57,275.57
2803,913,19,5,389.66,1948.3
2804,913,65,3,472.45,1417.35
2805,914,48,4,66.85,267.4
2806,914,76,2,354.4,708.8
2807,914,26,1,333.48,333.48
2808,914,6,2,201.11,402.22
2809,914,20,1,470.09,470.09
2810,915,57,2,127.61,255.22
2811,915,40,1,144.93,144.93
2812,916,10,5,105.58,527.9
2813,916,23,1,285.15,285.15
2814,916,4,5,72.38,361.9
2815,916,63,1,19.62,19.62
2816,917,55,1,357.94,357.94
2817,917,63,4,19.62,78.48
2818,917,83,1,404.3,404.3
2819,918,79,5,49.31,246.55
2820,919,18,1,235.91,235.91
2821,920,29,5,496.75,2483.75
2822,921,10,1,105.58,105.58
2823,922,47,4,136.25,545
2824,922,78,4,252.64,1010.56
2825,923,77,3,408.28,1224.84
2826,924,46,2,316.74,633.48
2827,924,27,5,467.13,2335.65
2828,924,33,1,114.95,114.95
2829,925,52,5,39.56,197.8
2830,925,31,2,253.97,507.94
2831,925,31,5,253.97,1269.85
2832,925,65,1,472.45,472.45
2833,926,24,2,321.84,643.68
2834,926,26,1,333.48,333.48
2835,926,66,2,51.08,102.16
2836,926,65,5,472.45,2362.25
2837,927,43,5,207.38,1036.9
2838,927,55,5,357.94,1789.7
2839,927,91,5,289.06,1445.3
2840,927,39,4,467.73,1870.92
2841,928,91,3,289.06,867.18
2842,928,41,4,224.23,896.92
2843,928,48,5,66.85,334.25
2844,928,84,1,200.53,200.53
2845,928,26,2,333.48,666.96
2846,929,73,5,90.53,452.65
2847,929,44,2,221.81,443.62
2848,929,78,4,252.64,1010.56
2849,929,71,3,58.87,176.61
2850,930,96,5,384.16,1920.8
2851,930,52,3,39.56,118.68
2852,930,1,1,452.28,452.28
2853,930,75,2,462.56,925.12
2854,930,55,5,357.94,1789.7
2855,931,74,5,267.52,1337.6
2856,931,93,2,56.76,113.52
2857,931,42,5,429.54,2147.7
2858,931,58,1,348.79,348.79
2859,932,25,3,480.89,1442.67
2860,932,91,2,289.06,578.12
2861,932,25,3,480.89,1442.67
2862,933,81,3,412.16,1236.48
2863,933,45,1,232.61,232.61
2864,933,22,3,348.19,1044.57
2865,934,82,5,397.53,1987.65
2866,934,51,3,149.61,448.83
2867,935,7,3,46.82,140.46
2868,935,47,3,136.25,408.75
2869,935,9,4,184.21,736.84
2870,936,27,2,467.13,934.26
2871,936,39,5,467.73,2338.65
2872,936,56,4,275.57,1102.28
2873,936,14,1,47.19,47.19
2874,936,11,3,250.48,751.44
2875,937,72,5,395.07,1975.35
2876,938,10,1,105.58,105.58
2877,939,65,4,472.45,1889.8
2878,939,58,4,348.79,1395.16
2879,939,98,1,365.31,365.31
2880,939,36,5,419.92,2099.6
2881,940,42,4,429.54,1718.16
2882,940,69,1,369.96,369.96
2883,940,95,5,234.86,1174.3
2884,940,76,5,354.4,1772
2885,940,30,5,187.48,937.4
2886,941,5,4,85.69,342.76
2887,942,17,1,325.06,325.06
2888,943,8,5,343.91,1719.55
2889,943,13,5,426.01,2130.05
2890,944,55,3,357.94,1073.82
2891,945,83,5,404.3,2021.5
2892,945,84,1,200.53,200.53
2893,946,29,1,496.75,496.75
2894,947,18,5,235.91,1179.55
2895,947,95,1,234.86,234.86
2896,947,96,2,384.16,768.32
2897,947,53,4,413.84,1655.36
2898,947,83,2,404.3,808.6
2899,948,26,1,333.48,333.48
2900,948,48,2,66.85,133.7
2901,948,11,4,250.48,1001.92
2902,948,93,2,56.76,113.52
2903,948,45,1,232.61,232.61
2904,949,77,5,408.28,2041.4
2905,949,61,4,185.62,742.48
2906,949,44,3,221.81,665.43
2907,949,55,5,357.94,1789.7
2908,949,37,1,175.59,175.59
2909,950,31,4,253.97,1015.88
2910,950,25,3,480.89,1442.67
2911,950,68,2,307.1,614.2
2912,951,45,2,232.61,465.22
2913,951,79,5,49.31,246.55
2914,951,6,5,201.11,1005.55
2915,952,31,4,253.97,1015.88
2916,953,71,5,58.87,294.35
2917,954,88,4,470.48,1881.92
2918,954,55,2,357.94,715.88
2919,954,53,1,413.84,413.84
2920,954,86,4,335.75,1343
2921,954,37,3,175.59,526.77
2922,955,42,3,429.54,1288.62
2923,955,69,3,369.96,1109.88
2924,955,96,1,384.16,384.16
2925,955,97,2,191.58,383.16
2926,956,85,5,177.7,888.5
2927,957,15,5,469.04,2345.2
2928,957,47,2,136.25,272.5
2929,957,62,5,137.26,686.3
2930,958,18,1,235.91,235.91
2931,958,55,1,357.94,357.94
2932,959,73,5,90.53,452.65
2933,959,10,5,105.58,527.9
2934,959,36,5,419.92,2099.6
2935,959,49,2,61.73,123.46
2936,960,72,4,395.07,1580.28
2937,960,42,4,429.54,1718.16
2938,960,51,1,149.61,149.61
2939,961,82,2,397.53,795.06
2940,961,20,2,470.09,940.18
2941,961,14,3,47.19,141.57
2942,961,58,4,348.79,1395.16
2943,961,78,5,252.64,1263.2
2944,962,6,4,201.11,804.44
2945,962,6,3,201.11,603.33
2946,962,11,1,250.48,250.48
2947,962,33,4,114.95,459.8
2948,962,51,5,149.61,748.05
2949,963,5,4,85.69,342.76
2950,963,93,2,56.76,113.52
2951,964,37,5,175.59,877.95
2952,965,66,2,51.08,102.16
2953,965,17,2,325.06,650.12
2954,965,93,2,56.76,113.52
2955,965,24,5,321.84,1609.2
2956,966,31,4,253.97,1015.88
2957,966,55,5,357.94,1789.7
2958,966,33,4,114.95,459.8
2959,966,32,3,323.42,970.26
2960,966,32,5,323.42,1617.1
2961,967,10,1,105.58,105.58
2962,967,34,5,407.66,2038.3
2963,967,73,2,90.53,181.06
2964,968,6,3,201.11,603.33
2965,968,58,5,348.79,1743.95
2966,968,78,4,252.64,1010.56
2967,968,67,2,197.88,395.76
2968,968,69,3,369.96,1109.88
2969,969,91,4,289.06,1156.24
2970,969,18,3,235.91,707.73
2971,969,46,1,316.74,316.74
2972,969,7,2,46.82,93.64
2973,969,8,1,343.91,343.91
2974,970,9,4,184.21,736.84
2975,970,91,1,289.06,289.06
2976,970,73,4,90.53,362.12
2977,970,22,4,348.19,1392.76
2978,971,69,3,369.96,1109.88
2979,972,58,1,348.79,348.79
2980,972,83,5,404.3,2021.5
2981,972,56,1,275.57,275.57
2982,973,45,4,232.61,930.44
2983,973,78,5,252.64,1263.2
2984,973,61,5,185.62,928.1
2985,974,8,5,343.91,1719.55
2986,974,96,1,384.16,384.16
2987,974,74,5,267.52,1337.6
2988,975,35,4,136.3,545.2
2989,975,84,5,200.53,1002.65
2990,975,69,2,369.96,739.92
2991,975,55,5,357.94,1789.7
2992,975,62,1,137.26,137.26
2993,976,59,3,180.55,541.65
2994,976,79,5,49.31,246.55
2995,976,63,4,19.62,78.48
2996,977,14,5,47.19,235.95
2997,977,34,3,407.66,1222.98
2998,977,75,3,462.56,1387.68
2999,977,24,5,321.84,1609.2
3000,978,68,5,307.1,1535.5
3001,979,77,3,408.28,1224.84
3002,979,27,5,467.13,2335.65
3003,979,30,1,187.48,187.48
3004,979,45,1,232.61,232.61
3005,980,68,5,307.1,1535.5
3006,981,72,3,395.07,1185.21
3007,981,52,4,39.56,158.24
3008,981,69,1,369.96,369.96
3009,981,90,5,332.5,1662.5
3010,981,28,1,152.7,152.7
3011,982,87,4,494.48,1977.92
3012,982,69,2,369.96,739.92
3013,983,36,2,419.92,839.84
3014,984,42,4,429.54,1718.16
3015,985,91,4,289.06,1156.24
3016,985,38,4,127.93,511.72
3017,986,25,2,480.89,961.78
3018,986,23,3,285.15,855.45
3019,987,24,1,321.84,321.84
3020,988,71,2,58.87,117.74
3021,988,2,2,274.25,548.5
3022,988,43,1,207.38,207.38
3023,988,57,1,127.61,127.61
3024,989,75,5,462.56,2312.8
3025,990,31,1,253.97,253.97
3026,991,95,1,234.86,234.86
3027,991,89,4,128.53,514.12
3028,991,27,3,467.13,1401.39
3029,992,69,4,369.96,1479.84
3030,992,38,2,127.93,255.86
3031,992,17,2,325.06,650.12
3032,992,3,5,472.52,2362.6
3033,992,39,2,467.73,935.46
3034,993,87,2,494.48,988.96
3035,993,34,1,407.66,407.66
3036,993,47,5,136.25,681.25
3037,994,65,1,472.45,472.45
3038,994,97,3,191.58,574.74
3039,995,26,4,333.48,1333.92
3040,995,13,3,426.01,1278.03
3041,995,9,1,184.21,184.21
3042,995,32,1,323.42,323.42
3043,996,65,5,472.45,2362.25
3044,996,26,4,333.48,1333.92
3045,996,92,1,110.31,110.31
3046,997,51,1,149.61,149.61
3047,997,86,5,335.75,1678.75
3048,997,30,4,187.48,749.92
3049,997,94,3,181.57,544.71
3050,997,25,5,480.89,2404.45
3051,998,73,5,90.53,452.65
3052,999,50,5,407.85,2039.25
3053,999,5,5,85.69,428.45
3054,999,44,5,221.81,1109.05
3055,999,56,5,275.57,1377.85
3056,999,32,1,323.42,323.42
3057,1000,47,2,136.25,272.5
3058,1000,94,2,181.57,363.14
3059,1000,67,4,197.88,791.52
3060,1001,12,2,150.00,300.00
3061,1001,45,1,1590.50,1590.50
3062,1002,33,1,300.10,300.10
3063,1002,78,2,210.10,420.20
3064,1003,21,5,300.00,1500.00
3065,1003,90,5,310.00,1550.00
3066,1004,15,1,200.75,200.75
3067,1004,60,1,250.00,250.00
3068,1005,10,2,300.00,600.00
3069,1005,99,2,190.05,380.10
3070,1006,55,3,400.00,1200.00
3071,1006,88,4,118.75,475.00
