order_id,order_number,customer_id,order_date,status,subtotal,discount_percent,shipping_cost,tax_amount,total_amount,payment_method,shipping_method,promotion_id,notes
725,ORD-20230608-00725,208,2023-06-08,delivered,1311.52,0,120,275.42,1706.94,bank_transfer,same_day,,Nota del cliente: Llamar antes
726,ORD-20230404-00726,29,2023-04-04,shipped,458.1,4,200,96.2,735.98,cash_on_delivery,standard,,
727,ORD-20240123-00727,64,2024-01-23,cancelled,5164.98,6,440,1084.65,6379.73,bank_transfer,pickup,,
728,ORD-20250927-00728,236,2025-09-27,cancelled,1628.95,0,360,342.08,2331.03,bank_transfer,standard,,
729,ORD-20241020-00729,88,2024-10-20,shipped,2439.78,3,260,512.35,3138.94,bank_transfer,express,,
730,ORD-20230615-00730,273,2023-06-15,pending,2444.61,11,300,513.37,2989.07,cash_on_delivery,express,,
731,ORD-20241030-00731,179,2024-10-30,shipped,1410.26,16,450,296.15,1930.77,bank_transfer,same_day,1,Nota del cliente: Llamar antes
732,ORD-20230610-00732,231,2023-06-10,shipped,1610.54,19,40,338.21,1682.75,paypal,same_day,,
733,ORD-20251006-00733,124,2025-10-06,cancelled,4392.89,15,0,922.51,4656.47,paypal,standard,,
734,ORD-20250113-00734,185,2025-01-13,shipped,783.36,19,360,164.51,1159.03,bank_transfer,standard,,
735,ORD-20250507-00735,234,2025-05-07,processing,3463.15,3,80,727.26,4166.52,credit_card,express,,
736,ORD-20250112-00736,326,2025-01-12,processing,204.32,12,140,42.91,362.71,bank_transfer,express,4,
737,ORD-20230328-00737,163,2023-03-28,pending,3638.46,2,140,764.08,4469.77,credit_card,express,,
738,ORD-20250212-00738,4,2025-02-12,delivered,605.34,16,90,127.12,725.61,debit_card,standard,,
739,ORD-20240827-00739,220,2024-08-27,processing,1034.05,8,150,217.15,1318.48,debit_card,pickup,,
740,ORD-20250518-00740,6,2025-05-18,delivered,5855.92,11,430,1229.74,6871.51,bank_transfer,express,,
741,ORD-20251005-00741,88,2025-10-05,shipped,3291.32,19,240,691.18,3597.15,credit_card,pickup,,
742,ORD-20240205-00742,105,2024-02-05,delivered,2736.22,8,90,574.61,3181.93,cash_on_delivery,standard,3,
743,ORD-20231015-00743,186,2023-10-15,cancelled,2206.98,16,390,463.47,2707.33,bank_transfer,standard,,Nota del cliente: Entregar por la tarde
744,ORD-20230807-00744,65,2023-08-07,pending,2781.05,10,120,584.02,3206.97,bank_transfer,pickup,,
745,ORD-20240422-00745,284,2024-04-22,shipped,3475.27,4,120,729.81,4186.07,paypal,pickup,10,
746,ORD-20240210-00746,226,2024-02-10,shipped,2723.14,4,150,571.86,3336.07,cash_on_delivery,same_day,,
747,ORD-20230927-00747,124,2023-09-27,delivered,1630.6,10,240,342.43,2049.97,credit_card,standard,,
748,ORD-20230518-00748,283,2023-05-18,processing,2834.94,14,460,595.34,3493.39,bank_transfer,same_day,,
749,ORD-20251128-00749,145,2025-11-28,cancelled,1680.22,12,440,352.85,2271.44,paypal,express,,
750,ORD-20250629-00750,42,2025-06-29,pending,749.92,16,400,157.48,1187.41,credit_card,same_day,,Nota del cliente: Dejar en portería
751,ORD-20230129-00751,240,2023-01-29,processing,1011.9,14,200,212.5,1282.73,paypal,pickup,,
752,ORD-20240426-00752,48,2024-04-26,pending,986.48,2,120,207.16,1293.91,debit_card,standard,,
753,ORD-20250610-00753,303,2025-06-10,shipped,1476.5,14,390,310.07,1969.86,debit_card,same_day,,
754,ORD-20250111-00754,77,2025-01-11,cancelled,1138.64,19,100,239.11,1261.41,bank_transfer,pickup,2,
755,ORD-20251027-00755,101,2025-10-27,shipped,4232.92,17,240,888.91,4642.23,paypal,express,,
756,ORD-20240214-00756,184,2024-02-14,shipped,1958.58,14,250,411.3,2345.68,debit_card,standard,,
757,ORD-20260103-00757,251,2026-01-03,delivered,751.44,10,190,157.8,1024.1,debit_card,standard,8,
758,ORD-20240116-00758,198,2024-01-16,pending,5391.3,3,90,1132.17,6451.73,credit_card,same_day,,
759,ORD-20241221-00759,89,2024-12-21,pending,3502.76,12,60,735.58,3878.01,bank_transfer,same_day,,
760,ORD-20251129-00760,191,2025-11-29,delivered,779.32,13,390,163.66,1231.67,paypal,pickup,5,
761,ORD-20230517-00761,317,2023-05-17,cancelled,3841.35,13,170,806.68,4318.65,credit_card,express,,
762,ORD-20240202-00762,62,2024-02-02,cancelled,294.35,11,380,61.81,703.78,paypal,pickup,,
763,ORD-20240622-00763,123,2024-06-22,pending,3274.77,20,150,687.7,3457.52,cash_on_delivery,express,,
764,ORD-20230817-00764,175,2023-08-17,delivered,5028.69,20,350,1056.02,5428.97,bank_transfer,standard,8,
765,ORD-20231112-00765,43,2023-11-12,delivered,902.03,9,400,189.43,1410.28,debit_card,express,3,
766,ORD-20230309-00766,191,2023-03-09,shipped,1644.48,18,0,345.34,1693.81,debit_card,pickup,6,
767,ORD-20241221-00767,56,2024-12-21,pending,272.6,17,360,57.25,643.51,paypal,express,,
768,ORD-20250404-00768,133,2025-04-04,pending,184.21,19,310,38.68,497.89,debit_card,standard,4,
769,ORD-20240711-00769,88,2024-07-11,delivered,5028.05,12,120,1055.89,5600.57,credit_card,express,7,
770,ORD-20251020-00770,90,2025-10-20,processing,2736.09,14,20,574.58,2947.62,cash_on_delivery,standard,,
771,ORD-20250917-00771,246,2025-09-17,cancelled,4942.12,12,390,1037.85,5776.92,cash_on_delivery,same_day,,
772,ORD-20250612-00772,277,2025-06-12,pending,2295.18,5,160,481.99,2822.41,paypal,same_day,,
773,ORD-20240304-00773,82,2024-03-04,processing,4192.66,18,320,880.46,4638.44,bank_transfer,pickup,,Nota del cliente: Llamar antes
774,ORD-20240703-00774,200,2024-07-03,pending,152.7,3,160,32.07,340.19,credit_card,express,,
775,ORD-20230313-00775,197,2023-03-13,shipped,4148.57,11,390,871.2,4953.43,paypal,same_day,5,Nota del cliente: Entregar por la tarde
776,ORD-20240811-00776,253,2024-08-11,delivered,1671.31,5,90,350.98,2028.72,paypal,pickup,6,
777,ORD-20241222-00777,166,2024-12-22,shipped,954.85,5,230,200.52,1337.63,bank_transfer,same_day,,Nota del cliente: Envolver para regalo
778,ORD-20251209-00778,303,2025-12-09,pending,2102.38,11,410,441.5,2722.62,paypal,same_day,5,Nota del cliente: Llamar antes
779,ORD-20231229-00779,157,2023-12-29,delivered,3889.95,18,370,816.89,4376.65,paypal,standard,4,Nota del cliente: Envolver para regalo
780,ORD-20230313-00780,35,2023-03-13,processing,1583.7,14,490,332.58,2184.56,paypal,express,,
781,ORD-20240310-00781,83,2024-03-10,pending,4076.87,15,500,856.14,4821.48,cash_on_delivery,same_day,,
782,ORD-20240617-00782,31,2024-06-17,processing,3139.04,8,130,659.2,3677.12,debit_card,standard,8,Nota del cliente: Envolver para regalo
783,ORD-20241217-00783,45,2024-12-17,pending,1266.92,18,350,266.05,1654.92,paypal,same_day,,Nota del cliente: Dejar en portería
784,ORD-20230413-00784,326,2023-04-13,delivered,875,12,300,183.75,1253.75,credit_card,standard,,
785,ORD-20240624-00785,291,2024-06-24,processing,4367.32,5,330,917.14,5396.09,paypal,standard,,
786,ORD-20240614-00786,321,2024-06-14,shipped,604.2,6,50,126.88,744.83,debit_card,pickup,,
787,ORD-20240111-00787,78,2024-01-11,cancelled,3189.91,13,80,669.88,3525.1,bank_transfer,pickup,,
788,ORD-20240411-00788,290,2024-04-11,shipped,926.04,5,140,194.47,1214.21,cash_on_delivery,standard,,
789,ORD-20231122-00789,324,2023-11-22,pending,551.55,20,370,115.83,927.07,cash_on_delivery,express,,
790,ORD-20240614-00790,260,2024-06-14,shipped,187.28,8,270,39.33,481.63,debit_card,express,,
791,ORD-20251007-00791,74,2025-10-07,pending,235.91,17,320,49.54,565.35,credit_card,standard,,Nota del cliente: Envolver para regalo
792,ORD-20230808-00792,294,2023-08-08,processing,384.16,6,220,80.67,661.78,paypal,pickup,6,
793,ORD-20230930-00793,164,2023-09-30,shipped,4119.82,11,10,865.16,4541.8,debit_card,pickup,6,
794,ORD-20240714-00794,75,2024-07-14,pending,5751.62,17,80,1207.84,6061.68,cash_on_delivery,same_day,,Nota del cliente: Llamar antes
795,ORD-20230320-00795,89,2023-03-20,cancelled,1743.95,8,280,366.23,2250.66,cash_on_delivery,pickup,3,
796,ORD-20230122-00796,195,2023-01-22,cancelled,3609.84,4,20,758.07,4243.52,credit_card,pickup,,
797,ORD-20240317-00797,155,2024-03-17,processing,1236.48,5,190,259.66,1624.32,paypal,express,,
798,ORD-20240906-00798,44,2024-09-06,delivered,1964.5,14,500,412.55,2602.02,bank_transfer,pickup,,
799,ORD-20240104-00799,32,2024-01-04,shipped,3624.13,2,110,761.07,4422.72,bank_transfer,pickup,,
800,ORD-20230930-00800,181,2023-09-30,delivered,1179.55,3,420,247.71,1811.87,paypal,same_day,6,
801,ORD-20260130-00801,172,2026-01-30,pending,4413.1,18,330,926.75,4875.49,cash_on_delivery,standard,,
802,ORD-20240529-00802,302,2024-05-29,shipped,287.02,16,310,60.27,611.37,paypal,pickup,8,
803,ORD-20250713-00803,305,2025-07-13,cancelled,1093.26,8,240,229.58,1475.38,cash_on_delivery,pickup,,
804,ORD-20240216-00804,72,2024-02-16,pending,5046.91,19,360,1059.85,5507.85,credit_card,express,10,
805,ORD-20240319-00805,275,2024-03-19,delivered,2485.31,9,280,521.92,3063.55,credit_card,standard,,
806,ORD-20230816-00806,147,2023-08-16,pending,413.84,4,290,86.91,774.2,cash_on_delivery,same_day,,
807,ORD-20241220-00807,110,2024-12-20,cancelled,5668.81,18,40,1190.45,5878.87,bank_transfer,same_day,,
808,ORD-20231206-00808,239,2023-12-06,cancelled,2371.95,14,280,498.11,2817.99,paypal,express,,
809,ORD-20250106-00809,197,2025-01-06,pending,4740.19,6,200,995.44,5651.22,bank_transfer,express,,
810,ORD-20240705-00810,333,2024-07-05,pending,791.52,17,210,166.22,1033.18,debit_card,same_day,,
811,ORD-20260117-00811,103,2026-01-17,processing,1837.94,18,320,385.97,2213.08,bank_transfer,pickup,2,Nota del cliente: Dejar en portería
812,ORD-20250602-00812,196,2025-06-02,cancelled,3846.73,11,150,807.81,4381.4,cash_on_delivery,express,10,
813,ORD-20251003-00813,30,2025-10-03,cancelled,610.8,4,90,128.27,804.64,cash_on_delivery,pickup,,
814,ORD-20231116-00814,20,2023-11-16,cancelled,5368.74,12,60,1127.44,5911.93,paypal,standard,,Nota del cliente: Dejar en portería
815,ORD-20240113-00815,49,2024-01-13,processing,1963.71,5,30,412.38,2307.9,paypal,express,,
816,ORD-20250510-00816,138,2025-05-10,processing,5712.38,10,100,1199.6,6440.74,paypal,pickup,,
817,ORD-20250906-00817,45,2025-09-06,cancelled,2821.67,3,80,592.55,3409.57,credit_card,express,,
818,ORD-20231120-00818,5,2023-11-20,pending,3964.25,9,250,832.49,4689.96,paypal,standard,6,
819,ORD-20251109-00819,233,2025-11-09,pending,2248.25,10,380,472.13,2875.56,cash_on_delivery,express,,
820,ORD-20250702-00820,109,2025-07-02,delivered,197.88,0,350,41.55,589.43,bank_transfer,standard,7,
821,ORD-20240324-00821,206,2024-03-24,shipped,3907.74,15,250,820.63,4392.21,paypal,pickup,9,
822,ORD-20250918-00822,155,2025-09-18,processing,4265.05,10,150,895.66,4884.21,paypal,same_day,,
823,ORD-20230824-00823,281,2023-08-24,shipped,3891.24,17,390,817.16,4436.89,cash_on_delivery,express,,
824,ORD-20250608-00824,243,2025-06-08,processing,751.44,20,460,157.8,1218.95,credit_card,same_day,,
825,ORD-20240409-00825,68,2024-04-09,shipped,697.58,2,210,146.49,1040.12,paypal,pickup,,
826,ORD-20251205-00826,197,2025-12-05,processing,2911.46,7,150,611.41,3469.07,credit_card,standard,,Nota del cliente: Entregar por la tarde
827,ORD-20230613-00827,3,2023-06-13,delivered,2397.8,5,240,503.54,3021.45,paypal,standard,,
828,ORD-20250613-00828,40,2025-06-13,shipped,1982.9,12,150,416.41,2311.36,debit_card,standard,,Nota del cliente: Entregar por la tarde
829,ORD-20240712-00829,147,2024-07-12,pending,4863.26,4,260,1021.28,5950.01,credit_card,pickup,,
830,ORD-20251204-00830,163,2025-12-04,shipped,4244.79,9,460,891.41,5214.17,bank_transfer,express,6,
831,ORD-20260308-00831,47,2026-03-08,shipped,2091.04,8,160,439.12,2522.88,bank_transfer,pickup,4,Nota del cliente: Dejar en portería
832,ORD-20240911-00832,63,2024-09-11,processing,1963.35,15,190,412.3,2271.15,bank_transfer,standard,3,
833,ORD-20231113-00833,234,2023-11-13,shipped,271.59,3,310,57.03,630.47,bank_transfer,same_day,1,
834,ORD-20260121-00834,332,2026-01-21,cancelled,2656.93,19,90,557.96,2800.07,bank_transfer,standard,,
835,ORD-20260221-00835,230,2026-02-21,processing,2240.09,8,100,470.42,2631.3,bank_transfer,standard,,
836,ORD-20250301-00836,149,2025-03-01,pending,5294.59,0,30,1111.86,6436.45,credit_card,same_day,,Nota del cliente: Entregar por la tarde
837,ORD-20231025-00837,216,2023-10-25,pending,2039.72,13,230,428.34,2432.9,bank_transfer,express,4,Nota del cliente: Llamar antes
838,ORD-20230302-00838,2,2023-03-02,delivered,953.79,2,140,200.3,1275.01,credit_card,pickup,2,
839,ORD-20240622-00839,53,2024-06-22,processing,434.79,8,400,91.31,891.32,cash_on_delivery,pickup,,
840,ORD-20230701-00840,156,2023-07-01,delivered,6141.76,7,230,1289.77,7231.61,bank_transfer,express,8,
841,ORD-20260210-00841,81,2026-02-10,shipped,3693.53,8,240,775.64,4413.69,credit_card,express,,
842,ORD-20260217-00842,2,2026-02-17,shipped,2435.64,17,220,511.48,2753.06,paypal,same_day,,
843,ORD-20251018-00843,324,2025-10-18,pending,6667.95,9,420,1400.27,7888.1,bank_transfer,express,,
844,ORD-20240205-00844,187,2024-02-05,shipped,1007.25,10,50,211.52,1168.05,bank_transfer,express,8,
845,ORD-20240710-00845,54,2024-07-10,delivered,2118.89,16,310,444.97,2534.84,paypal,express,,
846,ORD-20251018-00846,283,2025-10-18,pending,3285.73,19,20,690,3371.44,bank_transfer,standard,,
847,ORD-20250717-00847,94,2025-07-17,cancelled,2510.1,16,110,527.12,2745.6,cash_on_delivery,standard,,
848,ORD-20240615-00848,330,2024-06-15,shipped,2966.92,10,270,623.05,3563.28,debit_card,standard,8,
849,ORD-20240206-00849,154,2024-02-06,cancelled,1535.4,19,410,322.43,1976.1,paypal,pickup,7,
850,ORD-20230818-00850,209,2023-08-18,delivered,1377.36,18,120,289.25,1538.69,bank_transfer,pickup,,
851,ORD-20231218-00851,315,2023-12-18,cancelled,1456.26,9,120,305.81,1751.01,bank_transfer,express,,Nota del cliente: Entregar por la tarde
852,ORD-20250429-00852,240,2025-04-29,delivered,4467.52,8,430,938.18,5478.3,bank_transfer,pickup,,
853,ORD-20230827-00853,214,2023-08-27,shipped,470.48,7,300,98.8,836.35,paypal,express,,
854,ORD-20241030-00854,104,2024-10-30,pending,3282.43,19,390,689.31,3738.08,cash_on_delivery,express,,
855,ORD-20240703-00855,278,2024-07-03,cancelled,5483.29,15,410,1151.49,6222.29,debit_card,pickup,,
856,ORD-20230428-00856,10,2023-04-28,delivered,2682.04,13,50,563.23,2946.6,debit_card,standard,5,
857,ORD-20230627-00857,232,2023-06-27,processing,1271.07,9,250,266.92,1673.59,credit_card,pickup,,
858,ORD-20250414-00858,194,2025-04-14,delivered,4240,5,160,890.4,5078.4,bank_transfer,pickup,,Nota del cliente: Llamar antes
859,ORD-20250911-00859,185,2025-09-11,processing,3883.24,19,470,815.48,4430.9,credit_card,express,,
860,ORD-20250317-00860,285,2025-03-17,processing,1399.48,12,220,293.89,1745.43,cash_on_delivery,same_day,,
861,ORD-20250901-00861,332,2025-09-01,cancelled,944.9,14,200,198.43,1211.04,debit_card,same_day,5,
862,ORD-20240415-00862,176,2024-04-15,pending,3702.27,0,210,777.48,4689.75,cash_on_delivery,express,2,
863,ORD-20230320-00863,98,2023-03-20,cancelled,1810.52,8,210,380.21,2255.89,credit_card,standard,,
864,ORD-20240603-00864,147,2024-06-03,shipped,1920.8,2,410,403.37,2695.75,paypal,pickup,,
865,ORD-20260108-00865,123,2026-01-08,pending,200.53,11,400,42.11,620.58,debit_card,pickup,,
866,ORD-20240124-00866,77,2024-01-24,shipped,4184.28,18,390,878.7,4699.81,debit_card,pickup,9,
867,ORD-20250818-00867,188,2025-08-18,pending,2884.07,20,230,605.65,3142.91,debit_card,express,,
868,ORD-20240804-00868,314,2024-08-04,pending,4200.06,19,500,882.01,4784.06,debit_card,pickup,,
869,ORD-20230403-00869,17,2023-04-03,processing,1654.83,12,410,347.51,2213.76,bank_transfer,same_day,,Nota del cliente: Envolver para regalo
870,ORD-20230415-00870,247,2023-04-15,shipped,2089.77,9,400,438.85,2740.54,debit_card,same_day,,Nota del cliente: Dejar en portería
871,ORD-20240405-00871,73,2024-04-05,shipped,5096.68,3,60,1070.3,6074.08,cash_on_delivery,express,,
872,ORD-20250228-00872,279,2025-02-28,cancelled,545,6,160,114.45,786.75,cash_on_delivery,pickup,,
873,ORD-20231110-00873,252,2023-11-10,shipped,197.8,20,230,41.54,429.78,credit_card,same_day,4,
874,ORD-20230918-00874,98,2023-09-18,cancelled,856.61,2,230,179.89,1249.37,debit_card,express,,
875,ORD-20250812-00875,119,2025-08-12,shipped,2700.77,13,410,567.16,3326.83,bank_transfer,same_day,,
876,ORD-20230824-00876,67,2023-08-24,pending,2795.49,15,30,587.05,2993.22,bank_transfer,pickup,6,
877,ORD-20241208-00877,333,2024-12-08,pending,3782.69,20,120,794.36,3940.51,debit_card,standard,,
878,ORD-20241102-00878,201,2024-11-02,processing,1109.88,10,490,233.07,1721.96,debit_card,pickup,,
879,ORD-20250819-00879,211,2025-08-19,delivered,1286.16,1,50,270.09,1593.39,paypal,standard,,Nota del cliente: Envolver para regalo
880,ORD-20240224-00880,240,2024-02-24,shipped,2362.25,4,470,496.07,3233.83,credit_card,express,,
881,ORD-20231120-00881,229,2023-11-20,pending,369.96,11,20,77.69,426.95,credit_card,same_day,,
882,ORD-20250203-00882,21,2025-02-03,pending,3947.72,18,310,829.02,4376.15,cash_on_delivery,same_day,10,
883,ORD-20251110-00883,17,2025-11-10,cancelled,2303.08,5,70,483.65,2741.58,credit_card,same_day,,
884,ORD-20240208-00884,161,2024-02-08,cancelled,1882.89,12,250,395.41,2302.35,bank_transfer,pickup,,
885,ORD-20250822-00885,166,2025-08-22,shipped,1330.14,8,260,279.33,1763.06,credit_card,express,,
886,ORD-20240130-00886,152,2024-01-30,delivered,1558.64,0,80,327.31,1965.95,debit_card,standard,,
887,ORD-20230727-00887,313,2023-07-27,delivered,4101.68,6,290,861.35,5006.93,bank_transfer,express,7,
888,ORD-20240726-00888,245,2024-07-26,shipped,1358.98,13,140,285.39,1607.7,debit_card,standard,,
889,ORD-20241124-00889,279,2024-11-24,shipped,4377.3,15,20,919.23,4659.94,paypal,same_day,6,Nota del cliente: Dejar en portería
890,ORD-20250725-00890,53,2025-07-25,delivered,1381.34,7,30,290.08,1604.73,cash_on_delivery,pickup,,
891,ORD-20250112-00891,98,2025-01-12,delivered,1972.68,13,370,414.26,2500.49,debit_card,pickup,,Nota del cliente: Envolver para regalo
892,ORD-20250318-00892,204,2025-03-18,cancelled,681.5,20,410,143.12,1098.32,cash_on_delivery,same_day,,
893,ORD-20240330-00893,72,2024-03-30,pending,2313.22,3,250,485.78,2979.6,paypal,same_day,,Nota del cliente: Entregar por la tarde
894,ORD-20240421-00894,256,2024-04-21,delivered,3090.57,5,110,649.02,3695.06,bank_transfer,same_day,,Nota del cliente: Dejar en portería
895,ORD-20230910-00895,122,2023-09-10,processing,2228.97,18,170,468.08,2465.84,credit_card,standard,2,Nota del cliente: Entregar por la tarde
896,ORD-20250918-00896,292,2025-09-18,pending,4419,13,350,927.99,5122.52,debit_card,standard,,
897,ORD-20230907-00897,263,2023-09-07,pending,1567.25,19,200,329.12,1798.59,debit_card,standard,,
898,ORD-20240219-00898,101,2024-02-19,shipped,2225.29,15,90,467.31,2448.81,bank_transfer,pickup,,
899,ORD-20241101-00899,65,2024-11-01,processing,1977.92,10,360,415.36,2555.49,paypal,same_day,,
900,ORD-20260220-00900,123,2026-02-20,processing,2229.61,3,310,468.22,2940.94,bank_transfer,pickup,,
901,ORD-20250426-00901,24,2025-04-26,processing,2051.8,20,340,430.88,2412.32,credit_card,standard,,
902,ORD-20251012-00902,328,2025-10-12,pending,4632.04,0,240,972.73,5844.77,bank_transfer,pickup,10,
903,ORD-20241011-00903,17,2024-10-11,processing,3237.02,6,20,679.77,3742.57,credit_card,express,,
904,ORD-20230709-00904,91,2023-07-09,cancelled,4001.59,16,410,840.33,4611.67,paypal,same_day,5,
905,ORD-20250708-00905,181,2025-07-08,cancelled,1182.38,4,280,248.3,1663.38,cash_on_delivery,standard,,
906,ORD-20240416-00906,126,2024-04-16,shipped,2986.76,18,450,627.22,3526.36,credit_card,express,,
907,ORD-20230122-00907,183,2023-01-22,shipped,2678.05,14,140,562.39,3005.51,paypal,same_day,,
908,ORD-20240925-00908,13,2024-09-25,processing,3070.33,17,270,644.77,3463.14,paypal,pickup,,
909,ORD-20250915-00909,194,2025-09-15,pending,3636.01,2,230,763.56,4556.85,credit_card,standard,8,Nota del cliente: Dejar en portería
910,ORD-20251019-00910,77,2025-10-19,processing,2214.86,19,20,465.12,2279.16,credit_card,pickup,,
911,ORD-20241107-00911,140,2024-11-07,shipped,1285.59,6,330,269.97,1808.42,paypal,express,,Nota del cliente: Envolver para regalo
912,ORD-20230817-00912,128,2023-08-17,shipped,275.57,12,190,57.87,490.37,paypal,express,,
913,ORD-20240418-00913,277,2024-04-18,shipped,3365.65,17,60,706.79,3560.28,credit_card,pickup,6,
914,ORD-20230610-00914,120,2023-06-10,cancelled,2181.99,3,410,458.22,2984.75,bank_transfer,same_day,,
915,ORD-20250416-00915,68,2025-04-16,processing,400.15,10,220,84.03,664.17,cash_on_delivery,standard,,
916,ORD-20240521-00916,257,2024-05-21,cancelled,1194.57,1,430,250.86,1863.48,debit_card,same_day,,
917,ORD-20240327-00917,161,2024-03-27,processing,840.72,7,120,176.55,1078.42,credit_card,pickup,,
918,ORD-20250703-00918,137,2025-07-03,delivered,246.55,11,400,51.78,671.21,cash_on_delivery,pickup,,
919,ORD-20231209-00919,63,2023-12-09,delivered,235.91,1,500,49.54,783.09,credit_card,same_day,,
920,ORD-20231119-00920,139,2023-11-19,processing,2483.75,17,280,521.59,2863.1,credit_card,pickup,,
921,ORD-20231117-00921,139,2023-11-17,delivered,105.58,8,280,22.17,399.3,cash_on_delivery,same_day,,
922,ORD-20230504-00922,98,2023-05-04,cancelled,1555.56,9,200,326.67,1942.23,credit_card,standard,,
923,ORD-20250617-00923,296,2025-06-17,delivered,1224.84,11,420,257.22,1767.33,cash_on_delivery,standard,5,
924,ORD-20241207-00924,194,2024-12-07,shipped,3084.08,11,300,647.66,3692.49,bank_transfer,same_day,1,
925,ORD-20240107-00925,329,2024-01-07,processing,2448.04,8,20,514.09,2786.29,cash_on_delivery,express,,
926,ORD-20240730-00926,75,2024-07-30,shipped,3441.57,19,40,722.73,3550.4,bank_transfer,same_day,7,Nota del cliente: Envolver para regalo
927,ORD-20250202-00927,77,2025-02-02,delivered,6142.82,18,420,1289.99,6747.1,paypal,pickup,,
928,ORD-20250702-00928,205,2025-07-02,pending,2965.84,15,210,622.83,3353.79,cash_on_delivery,same_day,,
929,ORD-20230818-00929,237,2023-08-18,cancelled,2083.44,9,350,437.52,2683.45,debit_card,standard,9,
930,ORD-20250905-00930,26,2025-09-05,cancelled,5206.58,11,200,1093.38,5927.24,credit_card,same_day,,
931,ORD-20231105-00931,270,2023-11-05,processing,3947.61,19,440,829,4466.56,bank_transfer,standard,7,
932,ORD-20260126-00932,13,2026-01-26,cancelled,3463.46,2,150,727.33,4271.52,paypal,same_day,,
933,ORD-20240616-00933,238,2024-06-16,cancelled,2513.66,19,480,527.87,3043.93,credit_card,same_day,,
934,ORD-20230512-00934,2,2023-05-12,pending,2436.48,8,300,511.66,3053.22,paypal,standard,,
935,ORD-20251007-00935,21,2025-10-07,shipped,1286.05,9,250,270.07,1690.38,paypal,express,,Nota del cliente: Entregar por la tarde
936,ORD-20240510-00936,258,2024-05-10,processing,5173.82,18,20,1086.5,5349.03,paypal,pickup,,Nota del cliente: Dejar en portería
937,ORD-20240118-00937,313,2024-01-18,shipped,1975.35,6,150,414.82,2421.65,cash_on_delivery,standard,4,
938,ORD-20251004-00938,208,2025-10-04,pending,105.58,9,200,22.17,318.25,paypal,express,,
939,ORD-20240823-00939,206,2024-08-23,processing,5749.87,14,410,1207.47,6562.36,bank_transfer,same_day,,
940,ORD-20250521-00940,185,2025-05-21,pending,5971.82,4,450,1254.08,7437.03,paypal,standard,,
941,ORD-20230828-00941,316,2023-08-28,processing,342.76,12,110,71.98,483.61,credit_card,standard,,
942,ORD-20230110-00942,150,2023-01-10,pending,325.06,7,40,68.26,410.57,credit_card,pickup,,Nota del cliente: Envolver para regalo
943,ORD-20250505-00943,203,2025-05-05,cancelled,3849.6,20,160,808.42,4048.1,debit_card,pickup,6,
944,ORD-20260119-00944,244,2026-01-19,pending,1073.82,16,30,225.5,1157.51,debit_card,pickup,,
945,ORD-20241025-00945,97,2024-10-25,pending,2222.03,3,250,466.63,2872,bank_transfer,standard,,Nota del cliente: Dejar en portería
946,ORD-20240603-00946,287,2024-06-03,shipped,496.75,18,310,104.32,821.66,debit_card,pickup,7,
947,ORD-20260209-00947,89,2026-02-09,delivered,4646.69,11,290,975.8,5401.35,paypal,standard,,
948,ORD-20250107-00948,41,2025-01-07,delivered,1815.23,17,130,381.2,2017.84,debit_card,standard,,
949,ORD-20230422-00949,283,2023-04-22,processing,5414.6,13,190,1137.07,6037.77,credit_card,same_day,,
950,ORD-20230531-00950,230,2023-05-31,shipped,3072.75,5,260,645.28,3824.39,credit_card,express,3,
951,ORD-20250331-00951,272,2025-03-31,pending,1717.32,6,280,360.64,2254.92,paypal,same_day,1,Nota del cliente: Envolver para regalo
952,ORD-20240815-00952,11,2024-08-15,cancelled,1015.88,2,130,213.33,1338.89,cash_on_delivery,standard,,Nota del cliente: Llamar antes
953,ORD-20240910-00953,286,2024-09-10,processing,294.35,14,90,61.81,404.95,credit_card,pickup,,
954,ORD-20241124-00954,231,2024-11-24,shipped,4881.41,4,490,1025.1,6201.25,cash_on_delivery,same_day,,Nota del cliente: Entregar por la tarde
955,ORD-20260106-00955,325,2026-01-06,shipped,3165.82,2,470,664.82,4237.32,bank_transfer,express,,Nota del cliente: Dejar en portería
956,ORD-20250525-00956,141,2025-05-25,processing,888.5,17,480,186.59,1404.05,paypal,express,,
957,ORD-20230524-00957,229,2023-05-24,processing,3304,16,70,693.84,3539.2,credit_card,pickup,,
958,ORD-20241127-00958,102,2024-11-27,cancelled,593.85,19,160,124.71,765.73,paypal,standard,,
959,ORD-20260207-00959,161,2026-02-07,shipped,3203.61,2,250,672.76,4062.3,credit_card,pickup,,
960,ORD-20240925-00960,186,2024-09-25,shipped,3448.05,3,100,724.09,4168.7,paypal,same_day,,Nota del cliente: Llamar antes
961,ORD-20250310-00961,70,2025-03-10,processing,4535.17,5,340,952.39,5600.8,paypal,express,,
962,ORD-20250421-00962,260,2025-04-21,delivered,2866.1,9,140,601.88,3350.03,credit_card,standard,,
963,ORD-20251006-00963,272,2025-10-06,pending,456.28,12,0,95.82,497.35,credit_card,same_day,8,
964,ORD-20240215-00964,151,2024-02-15,pending,877.95,19,360,184.37,1255.51,credit_card,standard,,
965,ORD-20240710-00965,178,2024-07-10,cancelled,2475,4,490,519.75,3385.75,paypal,pickup,,
966,ORD-20241019-00966,62,2024-10-19,pending,5852.74,13,420,1229.08,6740.96,bank_transfer,express,1,
